Aux_Channel_0,Aux_Channel_1,Aux_Channel_2
230.0,221.0,253.0
231.0,222.0,255.0
230.0,220.0,251.0
229.0,219.0,249.0
230.0,220.0,253.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,219.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,253.0
229.0,219.0,249.0
229.0,219.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,250.0
229.0,219.0,251.0
231.0,222.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,221.0,255.0
229.0,219.0,251.0
229.0,218.0,250.0
230.0,221.0,253.0
231.0,222.0,254.0
230.0,220.0,251.0
228.0,219.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,254.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,249.0
229.0,219.0,251.0
231.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,253.0
231.0,222.0,255.0
230.0,219.0,251.0
229.0,219.0,250.0
230.0,221.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
229.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,249.0
229.0,220.0,251.0
231.0,222.0,255.0
231.0,221.0,253.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
228.0,219.0,250.0
230.0,221.0,253.0
231.0,222.0,255.0
230.0,220.0,251.0
229.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,219.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,253.0
229.0,218.0,249.0
229.0,220.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,250.0
229.0,219.0,251.0
231.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,253.0
231.0,221.0,254.0
229.0,219.0,251.0
229.0,218.0,250.0
230.0,221.0,253.0
231.0,222.0,254.0
230.0,220.0,251.0
229.0,218.0,250.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,253.0
229.0,219.0,249.0
229.0,220.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,249.0
229.0,219.0,251.0
231.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,253.0
231.0,222.0,255.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,221.0,253.0
231.0,222.0,255.0
229.0,220.0,251.0
228.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,255.0
230.0,221.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,221.0,255.0
230.0,221.0,253.0
229.0,219.0,249.0
229.0,219.0,251.0
231.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,253.0
230.0,222.0,254.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,221.0,253.0
231.0,222.0,255.0
229.0,220.0,251.0
229.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,254.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,250.0
229.0,219.0,251.0
230.0,222.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
228.0,219.0,249.0
230.0,221.0,253.0
231.0,222.0,255.0
229.0,219.0,251.0
228.0,218.0,249.0
229.0,220.0,252.0
230.0,222.0,254.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,219.0,252.0
231.0,222.0,254.0
230.0,221.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,222.0,255.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,221.0,253.0
231.0,222.0,255.0
229.0,220.0,251.0
229.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,255.0
230.0,221.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,249.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,220.0,253.0
231.0,222.0,255.0
230.0,220.0,251.0
228.0,219.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,219.0,249.0
229.0,219.0,251.0
231.0,221.0,255.0
231.0,221.0,253.0
229.0,219.0,249.0
229.0,219.0,250.0
230.0,221.0,254.0
230.0,221.0,253.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
228.0,219.0,249.0
230.0,220.0,253.0
231.0,222.0,254.0
230.0,219.0,251.0
228.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,252.0
231.0,221.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,251.0
230.0,222.0,254.0
230.0,221.0,253.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,220.0,253.0
231.0,222.0,254.0
229.0,220.0,251.0
229.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
230.0,222.0,254.0
230.0,221.0,253.0
229.0,219.0,249.0
229.0,219.0,251.0
230.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,253.0
231.0,222.0,255.0
229.0,220.0,251.0
228.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,252.0
230.0,222.0,254.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
230.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,250.0
229.0,219.0,250.0
231.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
229.0,219.0,249.0
230.0,221.0,253.0
231.0,222.0,255.0
229.0,220.0,251.0
228.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,220.0,252.0
230.0,222.0,254.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,219.0,251.0
231.0,222.0,255.0
230.0,221.0,253.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,221.0,253.0
231.0,222.0,254.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,221.0,253.0
231.0,221.0,255.0
229.0,220.0,251.0
229.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,219.0,249.0
229.0,220.0,252.0
231.0,222.0,254.0
230.0,220.0,252.0
228.0,218.0,250.0
229.0,219.0,251.0
231.0,222.0,254.0
230.0,221.0,253.0
229.0,218.0,249.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
229.0,219.0,250.0
230.0,221.0,254.0
231.0,222.0,254.0
229.0,219.0,250.0
229.0,218.0,250.0
230.0,220.0,253.0
231.0,222.0,255.0
229.0,220.0,251.0
229.0,218.0,249.0
230.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
229.0,218.0,249.0
229.0,220.0,252.0
231.0,222.0,255.0
230.0,220.0,252.0
228.0,218.0,249.0
229.0,219.0,251.0
231.0,222.0,255.0
230.0,220.0,253.0
229.0,219.0,250.0
229.0,219.0,251.0
230.0,222.0,254.0
231.0,221.0,254.0
229.0,219.0,250.0
231.0,226.0,672.0
254.0,230.0,671.0
271.0,231.0,671.0
283.0,229.0,670.0
294.0,229.0,671.0
304.0,232.0,672.0
312.0,234.0,670.0
316.0,234.0,672.0
320.0,235.0,671.0
324.0,239.0,671.0
328.0,242.0,670.0
329.0,241.0,672.0
330.0,241.0,669.0
333.0,243.0,672.0
335.0,246.0,670.0
335.0,245.0,672.0
334.0,244.0,672.0
335.0,245.0,672.0
337.0,248.0,669.0
337.0,247.0,672.0
336.0,245.0,670.0
337.0,246.0,671.0
338.0,249.0,671.0
338.0,248.0,671.0
337.0,246.0,670.0
337.0,246.0,672.0
338.0,249.0,671.0
339.0,249.0,672.0
337.0,247.0,670.0
337.0,246.0,672.0
339.0,248.0,671.0
339.0,249.0,672.0
338.0,247.0,672.0
337.0,246.0,669.0
338.0,248.0,671.0
339.0,249.0,669.0
338.0,248.0,672.0
337.0,246.0,670.0
338.0,248.0,672.0
339.0,250.0,671.0
338.0,248.0,670.0
337.0,246.0,672.0
337.0,247.0,669.0
339.0,250.0,671.0
339.0,249.0,672.0
337.0,246.0,672.0
338.0,247.0,670.0
339.0,249.0,671.0
339.0,249.0,670.0
337.0,247.0,671.0
337.0,247.0,670.0
339.0,249.0,672.0
339.0,249.0,672.0
338.0,247.0,672.0
337.0,246.0,672.0
339.0,248.0,669.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,247.0,671.0
338.0,248.0,672.0
339.0,249.0,670.0
338.0,248.0,672.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,250.0,670.0
338.0,248.0,672.0
337.0,246.0,669.0
338.0,247.0,672.0
339.0,249.0,669.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,249.0,670.0
337.0,247.0,671.0
337.0,247.0,669.0
339.0,249.0,671.0
339.0,249.0,670.0
338.0,247.0,672.0
337.0,246.0,670.0
338.0,248.0,672.0
339.0,249.0,672.0
338.0,248.0,671.0
337.0,246.0,670.0
338.0,248.0,672.0
339.0,249.0,672.0
338.0,248.0,672.0
337.0,246.0,670.0
338.0,248.0,672.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,669.0
338.0,247.0,672.0
339.0,249.0,672.0
339.0,248.0,670.0
337.0,246.0,671.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,249.0,672.0
337.0,247.0,671.0
337.0,246.0,671.0
339.0,249.0,671.0
339.0,249.0,669.0
337.0,247.0,671.0
337.0,246.0,672.0
339.0,248.0,672.0
339.0,249.0,670.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,249.0,670.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,672.0
339.0,249.0,670.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,672.0
340.0,249.0,672.0
339.0,248.0,672.0
337.0,246.0,672.0
338.0,247.0,669.0
339.0,249.0,671.0
339.0,249.0,669.0
337.0,247.0,672.0
337.0,246.0,672.0
339.0,249.0,672.0
339.0,249.0,672.0
338.0,247.0,671.0
337.0,246.0,672.0
339.0,249.0,672.0
340.0,249.0,672.0
338.0,247.0,671.0
337.0,246.0,671.0
338.0,248.0,669.0
339.0,250.0,671.0
338.0,248.0,669.0
337.0,246.0,672.0
338.0,248.0,671.0
339.0,249.0,672.0
338.0,248.0,669.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,249.0,671.0
339.0,248.0,670.0
337.0,246.0,672.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,249.0,672.0
337.0,247.0,671.0
337.0,247.0,671.0
339.0,249.0,670.0
339.0,249.0,672.0
337.0,247.0,669.0
337.0,246.0,671.0
339.0,249.0,669.0
339.0,250.0,671.0
338.0,247.0,669.0
337.0,246.0,672.0
338.0,248.0,672.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,672.0
339.0,249.0,672.0
339.0,248.0,671.0
337.0,247.0,672.0
337.0,248.0,671.0
339.0,250.0,671.0
339.0,248.0,672.0
337.0,246.0,676.0
337.0,247.0,676.0
339.0,249.0,677.0
339.0,249.0,672.0
337.0,247.0,672.0
337.0,246.0,671.0
339.0,249.0,669.0
339.0,249.0,670.0
337.0,247.0,670.0
337.0,246.0,672.0
338.0,249.0,671.0
339.0,250.0,671.0
338.0,247.0,672.0
337.0,246.0,672.0
338.0,248.0,671.0
339.0,249.0,672.0
338.0,248.0,670.0
337.0,246.0,672.0
338.0,248.0,671.0
339.0,249.0,671.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,249.0,672.0
339.0,248.0,672.0
337.0,246.0,670.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,246.0,672.0
339.0,249.0,671.0
339.0,250.0,670.0
338.0,247.0,670.0
338.0,246.0,672.0
339.0,249.0,671.0
339.0,250.0,672.0
338.0,248.0,669.0
337.0,246.0,672.0
338.0,248.0,672.0
340.0,249.0,672.0
338.0,248.0,671.0
337.0,247.0,671.0
338.0,248.0,671.0
339.0,249.0,670.0
339.0,248.0,672.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,249.0,672.0
339.0,249.0,672.0
337.0,246.0,672.0
338.0,247.0,672.0
339.0,249.0,672.0
339.0,249.0,672.0
337.0,247.0,671.0
337.0,247.0,669.0
339.0,249.0,672.0
339.0,249.0,669.0
338.0,247.0,671.0
337.0,246.0,671.0
339.0,249.0,671.0
339.0,250.0,671.0
338.0,247.0,671.0
337.0,246.0,671.0
339.0,248.0,672.0
339.0,249.0,672.0
339.0,248.0,672.0
337.0,246.0,669.0
338.0,248.0,671.0
339.0,250.0,672.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,247.0,672.0
339.0,249.0,672.0
339.0,248.0,672.0
337.0,246.0,669.0
338.0,247.0,670.0
339.0,249.0,670.0
339.0,249.0,669.0
337.0,246.0,672.0
337.0,246.0,672.0
339.0,249.0,672.0
339.0,249.0,672.0
337.0,247.0,671.0
337.0,247.0,671.0
339.0,249.0,672.0
339.0,249.0,672.0
338.0,247.0,672.0
337.0,246.0,672.0
338.0,248.0,669.0
339.0,249.0,671.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,672.0
339.0,250.0,672.0
339.0,248.0,672.0
337.0,246.0,669.0
338.0,248.0,671.0
339.0,250.0,672.0
339.0,249.0,670.0
337.0,246.0,670.0
337.0,247.0,671.0
339.0,249.0,672.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,247.0,672.0
339.0,249.0,669.0
339.0,249.0,672.0
338.0,247.0,672.0
337.0,246.0,671.0
339.0,249.0,670.0
340.0,250.0,671.0
338.0,247.0,671.0
337.0,246.0,672.0
338.0,248.0,672.0
339.0,249.0,672.0
338.0,248.0,672.0
337.0,246.0,672.0
338.0,247.0,672.0
339.0,249.0,671.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,669.0
339.0,249.0,672.0
339.0,248.0,670.0
337.0,246.0,672.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,249.0,671.0
337.0,247.0,670.0
337.0,246.0,671.0
339.0,249.0,670.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,247.0,669.0
339.0,249.0,672.0
339.0,249.0,670.0
338.0,247.0,672.0
337.0,246.0,671.0
338.0,248.0,671.0
340.0,250.0,671.0
338.0,248.0,672.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,250.0,669.0
338.0,248.0,671.0
337.0,246.0,669.0
338.0,247.0,671.0
339.0,249.0,672.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,247.0,671.0
339.0,249.0,672.0
339.0,249.0,672.0
337.0,247.0,672.0
337.0,247.0,671.0
339.0,249.0,670.0
339.0,249.0,672.0
338.0,247.0,671.0
337.0,246.0,672.0
339.0,249.0,670.0
339.0,249.0,672.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,670.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,671.0
339.0,250.0,671.0
339.0,248.0,672.0
337.0,246.0,670.0
338.0,247.0,672.0
339.0,249.0,672.0
339.0,248.0,670.0
337.0,246.0,671.0
337.0,247.0,671.0
339.0,249.0,670.0
339.0,249.0,672.0
337.0,246.0,672.0
337.0,247.0,671.0
339.0,249.0,672.0
339.0,249.0,672.0
338.0,247.0,671.0
337.0,246.0,672.0
338.0,249.0,669.0
339.0,249.0,671.0
338.0,248.0,669.0
337.0,246.0,671.0
338.0,248.0,670.0
340.0,249.0,672.0
338.0,248.0,672.0
337.0,246.0,672.0
338.0,248.0,672.0
339.0,250.0,669.0
338.0,248.0,672.0
337.0,246.0,672.0
338.0,247.0,672.0
340.0,249.0,672.0
339.0,249.0,672.0
337.0,247.0,670.0
337.0,247.0,671.0
339.0,249.0,670.0
339.0,249.0,672.0
337.0,247.0,672.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,250.0,672.0
338.0,247.0,670.0
337.0,246.0,672.0
339.0,248.0,672.0
339.0,249.0,672.0
338.0,247.0,669.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,249.0,672.0
338.0,248.0,670.0
337.0,246.0,672.0
338.0,248.0,671.0
339.0,250.0,671.0
338.0,248.0,672.0
337.0,246.0,670.0
338.0,247.0,672.0
339.0,249.0,671.0
339.0,249.0,671.0
337.0,247.0,669.0
337.0,247.0,672.0
339.0,249.0,672.0
339.0,249.0,672.0
337.0,247.0,669.0
337.0,247.0,671.0
339.0,249.0,669.0
339.0,249.0,672.0
337.0,247.0,670.0
337.0,246.0,672.0
338.0,248.0,670.0
339.0,250.0,672.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,670.0
340.0,249.0,672.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,669.0
339.0,250.0,671.0
338.0,248.0,670.0
337.0,247.0,671.0
338.0,247.0,672.0
339.0,250.0,671.0
339.0,248.0,670.0
337.0,246.0,671.0
337.0,247.0,671.0
339.0,249.0,669.0
339.0,249.0,671.0
337.0,246.0,670.0
337.0,246.0,672.0
339.0,249.0,672.0
339.0,249.0,672.0
337.0,247.0,670.0
337.0,246.0,671.0
339.0,248.0,672.0
340.0,249.0,672.0
338.0,248.0,671.0
337.0,246.0,669.0
338.0,248.0,672.0
339.0,250.0,669.0
338.0,248.0,671.0
337.0,246.0,670.0
338.0,248.0,671.0
339.0,250.0,672.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,247.0,672.0
339.0,249.0,670.0
339.0,248.0,671.0
337.0,246.0,671.0
337.0,247.0,672.0
339.0,249.0,671.0
339.0,249.0,670.0
337.0,246.0,672.0
337.0,246.0,671.0
339.0,249.0,671.0
339.0,249.0,669.0
337.0,247.0,672.0
337.0,246.0,671.0
339.0,248.0,672.0
339.0,249.0,670.0
338.0,247.0,672.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,250.0,671.0
338.0,248.0,672.0
337.0,246.0,672.0
338.0,248.0,672.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,247.0,671.0
339.0,249.0,672.0
339.0,248.0,672.0
337.0,246.0,671.0
337.0,247.0,669.0
339.0,249.0,671.0
339.0,249.0,669.0
337.0,247.0,671.0
337.0,246.0,671.0
339.0,249.0,671.0
339.0,249.0,670.0
337.0,247.0,671.0
337.0,246.0,672.0
338.0,249.0,671.0
339.0,249.0,672.0
338.0,247.0,672.0
337.0,246.0,671.0
338.0,248.0,670.0
339.0,250.0,672.0
338.0,248.0,671.0
337.0,246.0,670.0
338.0,248.0,672.0
339.0,249.0,672.0
338.0,248.0,671.0
337.0,246.0,671.0
337.0,248.0,669.0
339.0,249.0,671.0
339.0,248.0,672.0
337.0,246.0,672.0
337.0,247.0,672.0
339.0,249.0,671.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,247.0,672.0
339.0,249.0,671.0
339.0,249.0,670.0
337.0,247.0,671.0
337.0,246.0,671.0
339.0,249.0,670.0
339.0,250.0,671.0
338.0,247.0,670.0
337.0,246.0,672.0
338.0,248.0,671.0
339.0,250.0,672.0
338.0,248.0,670.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,670.0
338.0,247.0,671.0
339.0,249.0,670.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,247.0,672.0
339.0,249.0,671.0
339.0,249.0,672.0
337.0,246.0,672.0
337.0,247.0,671.0
339.0,249.0,670.0
339.0,249.0,672.0
338.0,247.0,669.0
337.0,246.0,672.0
339.0,248.0,672.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,670.0
339.0,249.0,672.0
338.0,248.0,670.0
337.0,246.0,672.0
338.0,248.0,670.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,672.0
339.0,249.0,672.0
339.0,249.0,671.0
337.0,246.0,670.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,249.0,672.0
337.0,247.0,672.0
337.0,246.0,671.0
339.0,249.0,669.0
339.0,249.0,672.0
337.0,247.0,669.0
337.0,246.0,671.0
339.0,248.0,670.0
339.0,249.0,672.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,669.0
339.0,250.0,671.0
338.0,248.0,672.0
337.0,246.0,672.0
338.0,248.0,670.0
339.0,250.0,671.0
339.0,248.0,672.0
337.0,246.0,671.0
338.0,247.0,672.0
339.0,249.0,671.0
339.0,249.0,672.0
337.0,246.0,670.0
337.0,247.0,671.0
339.0,249.0,671.0
339.0,249.0,671.0
337.0,247.0,670.0
337.0,246.0,672.0
339.0,249.0,671.0
339.0,249.0,671.0
337.0,247.0,672.0
337.0,246.0,669.0
339.0,248.0,672.0
339.0,249.0,671.0
338.0,247.0,672.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,250.0,671.0
338.0,248.0,671.0
337.0,246.0,672.0
338.0,248.0,670.0
339.0,249.0,671.0
339.0,248.0,671.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,250.0,671.0
339.0,248.0,672.0
337.0,246.0,670.0
337.0,247.0,672.0
339.0,249.0,671.0
339.0,249.0,671.0
337.0,246.0,672.0
337.0,246.0,671.0
339.0,249.0,672.0
339.0,249.0,670.0
337.0,247.0,671.0
337.0,247.0,669.0
339.0,248.0,672.0
339.0,249.0,672.0
338.0,247.0,672.0
337.0,246.0,671.0
338.0,248.0,671.0
339.0,250.0,671.0
338.0,248.0,669.0
337.0,246.0,671.0
338.0,248.0,672.0
339.0,250.0,671.0
338.0,248.0,670.0
337.0,246.0,671.0
338.0,247.0,672.0
339.0,249.0,671.0
339.0,248.0,672.0
337.0,246.0,672.0
337.0,247.0,669.0
339.0,249.0,672.0
339.0,249.0,671.0
337.0,247.0,672.0
337.0,246.0,671.0
339.0,249.0,672.0
339.0,249.0,671.0
337.0,247.0,671.0
337.0,247.0,669.0
339.0,248.0,671.0
339.0,249.0,671.0
338.0,247.0,671.0
337.0,246.0,671.0
338.0,248.0,672.0
339.0,250.0,672.0
338.0,248.0,669.0
337.0,246.0,672.0
